frankdicksonite	BaF2
frankhawthorneite	Cu2TeO4(OH)2
franklinfurnaceite	Ca2(FeAl)MnMn3Zn2Si2O10(OH)8
franklinite	(Zn,Mn,Fe)(Fe,Mn)2O4
franklinphilite	(K,Na)4(Mn,Mg,Zn,Fe)48(Si,Al)72(O,OH)216
fransoletite	H2Ca3Be2(PO4)4
franzinite	(Na,K)6Ca2(SO4)2Al6Si6O24.0,5H2O
freboldite	CoSe
fredrikssonite	Mg2(Mn,Fe)BO5
freedite	Pb8Cu(AsO3)2O3Cl5
freibergite	(Ag,Cu,Fe)12(Sb,As)4S13
freieslebenite	AgPbSbS3
fresnoite	Ba2TiSi2O8
freudenbergite	Na2(Ti,Fe)8O16
friedelite	Mn8Si6O15(OH,Cl)10
friedrichite	Pb5Cu5Bi7S18
frohbergite	FeTe2
frolovite	CaB2(OH)8
frondelite	MnFe4(PO4)3(OH)5
froodite	PdBi2
fuenzalidaite	K6(Na,K)4Na6Mg10(SO4)12(IO3)12
fukalite	Ca4Si2O6(CO3)(OH,F)2
fukuchilite	(Cu,Fe)S2
fuloppite	Pb3Sb8S15
furongite	Al2(UO2)(PO4)3(OH)2
furutobeite	(Cu,Ag)6PbS4
gabrielsonite	PbFe(AsO4)(OH)
gadolinite-(ce)	(Ce,La,Nd,Y)2FeBe2Si2O10
gadolinite-(y)	Y2FeBe2Si2O10
gagarinite-(y)	NaCaY(F,Cl)6
gahnite	ZnAl2O4
gaidonnayite	Na2ZrSi3O9
gainesite	Na(Na,K)(Be,Li)(Zr,Zn)2(PO4)4.1-2H2O
gaitite	Ca2Zn(AsO4)2
galaxite	(Mn,Fe,Mg)(Al,Fe)2O4
galeite	Na15(SO4)5F4Cl
galena	PbS
galenobismutite	PbBi2S4
galgenbergite-(ce)	Ca(Ce,La,Nd)2(CO3)4.H2O
galileiite	(Na,K)2(Fe,Mn,Cr)8(PO4)6
galkhaite	(Cs,Tl)(Hg,Cu,Zn)6(As,Sb)4S12
gallite	CuGaS2
gallobeudantite	PbGa3[(AsO4),(SO4)]2(OH)6
gamagarite	Ba2(Fe,Mn)(VO4)2(OH)
gananite	BiF3
ganomalite	Pb9Ca5MnSi9O33
ganophyllite	(K,Na)2(Mn,Al,Mg)8(Si,Al)12O29(OH)7.8-9H2O
gaotaiite	Ir3Te8
garavellite	FeSbBiS4
garrelsite	Ba3NaSi2B7O16(OH)4
garronite	NaCa2,5[Al6Si10O32]
gartrellite	PbCu(Fe,Cu)(AsO4)2(OH,H2O)2
garyansellite	(Mg,Fe)3(PO4)2(OH,O).1,5H2O
gasparite-(ce)	(Ce,La,Nd)AsO4
gaspeite	(Ni,Mg,Fe)CO3
gatehouseite	Mn5(PO4)2(OH)4
gatelite-(ce)	Ca(Ce,Nd,La,Pr)3(Mg,Fe,Al)(Al,Mg)3(SiO4)3(Si2O7)(O,F)(OH,O)2
gatumbaite	CaAl2(PO4)2(OH)2.H2O
gaudefroyite	Ca4Mn3-x(BO3)3(CO3)(O,OH)3
gaultite	Na4[Zn2Si7O18]
gaylussite	Na2Ca(CO3)2
gearksutite	CaAlF4(OH).H2O
gebhardite	Pb8(As2O5)2OCl6
gedrite	[]Mg5Al2Si6Al2O22(OH)2
geerite	Cu8S5
geffroyite	(Ag,Cu,Fe)9(Se,S)8
gehlenite	Ca2Al(AlSi)O7
geigerite	Mn5(H2O)8(AsO3OH)2(AsO4)2
geikielite	MgTiO3
geminite	Cu(AsO3.OH).H2O
genkinite	(Pt,Pd)4Sb3
genthelvite	Zn4Be3(SiO4)3S
geocronite	Pb14(Sb,As)6S23
georgbokiite	Cu5(SeO3)2O2Cl2
georgechaoite	KNaZrSi3O9
georgeericksenite	Na6CaMg(IO3)6(CrO4,SO4)2
georgeite	Cu5(CO3)3(OH)4
georgiadesite	Pb4(AsO3)4Cl4(OH)
gerdtremmelite	(Zn,Fe)(Al,Fe)2(AsO4)(OH)5
gerenite-(y)	(Ca,Na)2(Y,REE)3(Si6O18)
gerhardtite	Cu2(NO3)(OH)3
germanite	Cu26Fe4Ge4S32
germanocolusite	Cu26V2(Ge,As)6S32
gersdorffite	NiAsS
gerstleyite	Na2(Sb,As)8S13
gerstmannite	(Mg,Mn)2ZnSiO4(OH)2
getchellite	AsSbS3
geversite	Pt(Sb,Bi)2
gianellaite	Hg4(SO4)N2
gibbsite	Al(OH)3
giessenite	2(Cu2Pb26(Bi,Sb)20S57)
gillespite	BaFeSi4O10
gillulyite	Tl2(As,Sb)8S13
gilmarite	Cu3(AsO4)(OH)3
giniite	FeFe4(PO4)4(OH)2
ginorite	Ca2B14O23
giraudite	(Cu,Zn,Ag)12(As,Sb)4(Se,S)13
girdite	Pb3H2(TeO3)(TeO6)
girvasite	NaCa2Mg3(PO4)2[PO2(OH)2](CO3)(OH)2
gismondine	Ca[Al2Si2O8].4,5H2O
gittinsite	CaZrSi2O7
giuseppettite	(Na,K,Ca)7-8(Si,Al)12O24(SO4,Cl)1-2
gjerdingenite-fe	K2(Fe,Mn)(Nb,Ti)4(Si4O12)2(O,OH)4.7-8H2O
gladite	PbCuBi5S9
gladiusite	(Fe,Mg)4Fe2(PO4)(OH)11.H2O
glagolevite	NaMg6AlSi3O10(OH,O)8.H2O
glauberite	Na2Ca(SO4)2
glaucocerinite	(Zn,Cu)10Al6(SO4)3(OH)32
glaucochroite	CaMnSiO4
glaucodot	(Co,Fe)AsS
glauconite	(K,Na)xy(Mg,Fe)x(Al,Fe)2-x[]Si4-y(Al,Fe)yO10(OH)2
glaucophane	[]Na2(Mg3Al2)Si8O22(OH)2
glaukosphaerite	(Cu,Ni)2(CO3)(OH)2
glucine	CaBe4(PO4)2(OH)4.0,5H2O
glushinskite	Mg(C2O4)
gmelinite-ca	(Ca0,5,Sr0,5,Na,K)4[Al8Si16O48]
gmelinite-k	(K,Ca0,5,Sr0,5,Na)4[Al8Si16O48]
gmelinite-na	(Na,K,Ca0,5)4[Al8Si16O48]
gobbinsite	Na5[Al5Si11O32]
godlevskite	(Ni,Fe)7S6
godovikovite	(NH4)(Al,Fe)(SO4)2
goedkenite	(Sr,Ca)2Al(PO4)2(OH)
goethite	alpha-FeO(OH)
gold	Au
goldfieldite	Cu12(Te,Sb,As)4S13
goldichite	KFe(SO4)2
goldmanite	Ca3(V,Al,Fe)2(SiO4)3
goldquarryite	CuCd2Al3(PO4)4F2
gonnardite	(Na,Ca)6-8[(Al,Si)20O40]
gonyerite	(Mn,Mg)5Fe(Si3Fe)O10(OH)8
goosecreekite	Ca[Al2Si6O16]
gorceixite	BaAl3(PO3OH)(PO4)(OH)6
gordaite	NaZn4Cl(OH)6(SO4)
gordonite	MgAl2(PO4)2(OH)2
gorgeyite	K2Ca5(SO4)6.H2O
gormanite	Fe3Al4(PO4)4(OH)6
gortdrumite	(Cu,Fe)6Hg2S5
goslarite	ZnSO4
gottardiite	Na3Mg3Ca5[Al19Si117O272]
gottlobite	CaMg(VO4,AsO4)(OH).0,5H2O
gotzenite	Na(Na,Ca)4Ca2Ti(Si2O7)2(O,F)2
goudeyite	(Al,Y)Cu6(AsO4)3(OH)6
gowerite	CaB6O10
goyazite	SrAl3(PO3OH)(PO4)(OH)6
graemite	CuTeO3.H2O
graeserite	Fe4Ti3AsO13(OH)
graftonite	(Fe,Mn,Ca)3(PO4)2
grandidierite	(Mg,Fe)Al3(BO4)(SiO4)O
grandreefite	Pb2SO4F2
graphite	C
gratonite	Pb9As4S15
grattarolaite	FeO3(PO4)
graulichite-(ce)	(Ce,Ba)(Fe,Al)3(AsO4)2(OH,H2O)6
gravegliaite	Mn(SO3)
grayite	(Th,Pb,Ca)PO4.H2O
grechishchevite	Hg3S2(Br,Cl,I)2
greenalite	(Fe,Fe)2-3Si2O5(OH)4
greenockite	CdS
gregoryite	(Na2,K2,Ca)CO3
greifensteinite	Ca2Be4(Fe,Mn)5(PO4)6(OH)4.6(H2O)
greigite	FeFe2S4
griceite	LiF
grimaldiite	CrO(OH)
grimselite	K3Na(UO2)(CO3)3.H2O
griphite	Na4Ca6(Mn,Fe,Mg)19Li2Al8(PO4)24(F,OH)8
grischunite	NaCa2Mn5Fe(AsO4)6
grossite	CaAl4O7
grossular	Ca3Al2(SiO4)3
groutite	MnO(OH)
grumantite	NaHSi2O5.H2O
grumiplucite	HgBi2S4
grunerite	[]Fe7Si8O22(OH)2
gruzdevite	Cu6Hg3Sb4S12
guanajuatite	Bi2Se3
guanine	C5H3(NH2)N4O
guarinoite	(Zn,Co,Ni)6(SO4)(OH,Cl)10
gudmundite	FeSbS
guerinite	Ca5H2(AsO4)4
guettardite	Pb(Sb,As)2S4
gugiaite	Ca2BeSi2O7
guildite	CuFe(SO4)2(OH)
guilleminite	Ba(UO2)3(SeO3)2O2
gunningite	(Zn,Mn)SO4.H2O
gupeiite	Fe3Si
guyanaite	CrO(OH)
gwihabaite	(NH4,K)(NO3)
gypsum	CaSO4
gyrolite	NaCa16AlSi23O60(OH)5
gysinite-(nd)	Pb(Nd,La)(CO3)2(OH).H2O
haapalaite	4(Fe,Ni)S.3(Mg,Fe)(OH)2
hafnon	HfSiO4
hagendorfite	NaCaMn(Fe,Fe,Mg)2(PO4)3
haggertyite	(Ba,K)(Mg,Cr)Fe4Fe2Ti5O19
haggite	V2O2(OH)3
haidingerite	CaHAsO4.H2O
haigerachite	KFe3(H2PO4)6(HPO4)2
hainite	Na4Ca10Ti2(Si2O7)4(O,OH)4F4
haiweeite	Ca(UO2)2Si5O12(OH)2.4,5H2O
hakite	(Cu,Hg)12Sb4(Se,S)13
halite	NaCl
hallimondite	Pb2(UO2)(AsO4)2
halloysite	Al2Si2O5(OH)4
halotrichite	FeAl2(SO4)4
halurgite	Mg2[B4O5(OH)4]2.H2O
hambergite	Be2BO3(OH)
hanawaltite	Hg6Hg(Cl,OH)2O3
hancockite	(Pb,Ca,Sr)2(Al,Fe)3(SiO4)3(OH)
hanksite	KNa22(SO4)9(CO3)2Cl
hannayite	(NH4)2Mg3H4(PO4)4
hannebachite	Ca2(SO3)2.H2O
haradaite	Sr2V2O2(Si4O12)
hardystonite	Ca2ZnSi2O7
harkerite	Ca24Mg8Al2(SiO4)8(BO3)6(CO3)10
harmotome	(Ba0,5,Ca0,5,K,Na)5[Al5Si11O32]
harrisonite	Ca(Fe,Mg)6(PO4)2(SiO4)2
harstigite	Ca6MnBe4(SiO4)2(Si2O7)2(OH)2
hartite	C20H34
hashemite	Ba(Cr,S)O4
hastingsite	NaCa2(Fe4Fe)Si6Al2O22(OH)2
hastite	CoSe2
hatchite	(Pb,Tl)2AgAs2S5
hatrurite	Ca3SiO5
hauchecornite	Ni9Bi(Sb,Bi)S8
hauerite	MnS2
hausmannite	MnMn2O4
hauyne	(Na,Ca)4-8Al6Si6(O,S)24(SO4,Cl)1-2
hawleyite	CdS
hawthorneite	Ba[Ti3Cr4Fe2Fe2Mg]O19
haxonite	(FeNi)23C6
haycockite	Cu4Fe5S8
haynesite	(UO2)3(SeO3)2(OH)2
heazlewoodite	Ni3S2
hechtsbergite	Bi2O(OH)(VO4)
hectorfloresite	Na9(IO3)(SO4)4
hectorite	Na0,3(Mg,Li)3Si4O10(F,OH)2
hedenbergite	CaFeSi2O6
hedyphane	Pb3Ca2(AsO4)3Cl
heideite	(Fe,Cr)1x(Ti,Fe)2S4
heidornite	Na2Ca3B5O8(SO4)2Cl(OH)2
heinrichite	Ba(UO2)2(AsO4)2.10-12H2O
hejtmanite	Ba(Mn,Fe)2TiO(Si2O7)(OH,F)2
hellandite-(y)	(Ca3REE)4Y2Al[]2[Si4B4O22](OH)2
hellyerite	NiCO3
helmutwinklerite	Pb(Zn,Cu)2(AsO4)2(OH,H2O)2
helvite	Mn4Be3(SiO4)3S
hematite	alpha-Fe2O3
hematolite	(Mn,Mg,Al)15(AsO3)(AsO4)2(OH)23
hematophanite	Pb4Fe3O8(OH,Cl)
hemihedrite	Pb10Zn(CrO4)6(SiO4)2F2
hemimorphite	Zn4Si2O7(OH)2.H2O
hemloite	(As,Sb)2(Ti,V,Fe,Al)12O23OH
hendricksite	KZn3AlSi3O10(OH)2
heneuite	CaMg5(PO4)3(CO3)(OH)
henmilite	Ca2Cu[B(OH)4]2(OH)4
hennomartinite	SrMn2Si2O7(OH)2.H2O
henritermierite	Ca3(Mn,Al)2(SiO4)2(OH)4
henryite	Cu4Ag3Te4
henrymeyerite	BaFeTi7O16
hentschelite	CuFe2(PO4)2(OH)2
hercynite	FeAl2O4
herderite	CaBe(PO4)F
herzenbergite	SnS
hessite	Ag2Te
hetaerolite	ZnMn2O4
heteromorphite	Pb7Sb8S19
heterosite	FePO4
heulandite-ca	(Ca0,5,Na,K)9[Al9Si27O72]
heulandite-k	(K,Ca0,5,Na,Mg0,5,Sr0,5)9[Al9Si27O72]
heulandite-na	(Na,Ca0,5,K)9[Al9Si27O72]
heulandite-sr	(Sr0,5,Ca0,5,Na,K)9[Al9Si27O72]
hewettite	CaV6O16
hexaferrum	(Fe,Ru,Os,Ir)
hexahydrite	MgSO4
hexahydroborite	Ca[B(OH)4]2
hexatestibiopanickelite	N(Te,Sb)
heyite	Pb5Fe2(VO4)2O4
heyrovskyite	Pb10AgBi5S18
hiarneite	(Ca,Mn,Na)2(Zr,Mn)5(Sb,Ti,Fe)2O16
hibbingite	(Fe,Mg)2(OH)3Cl
hibonite	(Ca,Ce)(Al,Ti,Mg)12O19
hidalgoite	PbAl3(AsO4)(SO4)(OH)6
hieratite	K2SiF6
hilairite	Na2ZrSi3O9
hillebrandite	CaSiO3(OH)2
hingganite-(yb)	(Yb,Y)2Be2S2iO8(OH)2
hinsdalite	(Pb,Sr)Al3(PO4,SO4)(OH,H2O)6
hiortdahlite-ii	(Na,Ca)4Ca8Zr2(Y,Zr,REE,Na)2(Si2O7)4(O3F5)
hisingerite	Fe2Si2O5(OH)4
hocartite	Ag2FeSnS4
hochelagaite	(Ca,Na,Sr)Nb4O11
hodgkinsonite	MnZn2SiO4(OH)2
hodrusite	Cu8Bi12S22
hoelite	(C6H4)2(CO)2
hoganite	Cu(CH3COO)2.H2O
hogtuvaite	(Ca,Na)2(Fe,Fe,Ti,Mg,Sn,Mn)6(Si,Be,Al)6O20
hohmannite	Fe2(SO4)2(OH)2
holdawayite	Mn6(CO3)2(OH)7(Cl,OH)
holdenite	(Mn,Mg)6Zn3(AsO4)2(SiO4)(OH)8
hollandite	Ba(Mn,Mn)8O16
hollingworthite	(Rh,Pt,Pd)AsS
holmquistite	[](Li2Mg3Al2)Si8O22(OH)2
holtedahlite	Mg12(PO3OH,CO3)(PO4)5(OH,O)6
holtite	Al6(Al,Ta)(Si,Sb)3BO15(O,OH)2
homilite	Ca2(Fe,Mg)B2Si2O10
honessite	Ni6Fe2(SO4)(OH)16
hopeite	Zn3(PO4)2
hornesite	Mg3(AsO4)2
horsfordite	Cu5Sb
horvathite-(y)	NaY(CO3)F2
hotsonite	Al5(PO4)(SO4)(OH)10
howardevansite	NaCuFe2(VO4)3
howieite	Na(Fe,Mn)10(Fe,Al)2Si12O31(OH)13
howlite	Ca2B5SiO9(OH)5
hsianghualite	Li2Ca3[Be3Si3O12]F2
huanghoite-(ce)	BaCe(CO3)2F
huangite	CaAl6(SO4)4(OH)12
hubeite	Ca2MnFeSi4O12(OH)
hubnerite	MnWO4
huemulite	Na4MgV10O28
hugelite	Pb2(UO2)3(AsO4)2(OH)4
hulsite	(Fe,Mg)2(Fe,Sn)BO5
humberstonite	K3Na7Mg2(SO4)6(NO3)2
humboldtine	Fe(C2O4)
humite	(Mg,Fe)7(SiO4)3(F,OH)2
hummerite	KMgV5O14
hunchunite	(Au,Ag)2Pb
hungchaoite	MgB4O5(OH)4
huntite	CaMg3(CO3)4
hureaulite	Mn5(PO4)2[PO3(OH)]2
hurlbutite	CaBe2(PO4)2
hutchinsonite	(Pb,Tl)2As5S9
huttonite	ThSiO4
hyalophane	(K,Ba)Al(Si,Al)3O8
hyalotekite	(Ba,Pb,Ca,K)6(B,Si,Al)2(Si,Be)10O28(F,Cl)
hydroastrophyllite	(H3O,K)2Ca(Fe,Mn)5-6Ti2Si8O26(OH)4F
hydrobasaluminite	Al4(SO4)(OH)10.12-36H2O
hydrobiotite	K(Mg,Fe)6(Si,Al)8O20(OH)4.xH2O
hydroboracite	CaMgB6O8(OH)6
hydrocalumite	Ca2Al(OH)6[Cl1-x(OH)x]
hydrocerussite	Pb3(CO3)2(OH)2
hydrochlorborite	Ca2B4O4(OH)7Cl
hydrodelhayelite	KCa2AlSi7O17(OH)2
hydrodresserite	BaAl2(CO3)2(OH)4
hydroglauberite	Na4Ca(SO4)3
hydrohalite	NaCl
hydrohetaerolite	Zn2Mn4O8.H2O
hydrohonessite	Ni6Fe2(SO4)(OH)16
hydromagnesite	Mg5(CO3)4(OH)2
hydrombobomkulite	(Ni,Cu)Al4[(NO3)2,(SO4)](OH)12.13-14H2O
hydroromarchite	Sn3O2(OH)2
hydroscarbroite	Al14(CO3)3(OH)36.nH2O
hydrotalcite	Mg6Al2(CO3)(OH)16
hydrotungstite	H2WO4.H2O
hydroxyapophyllite	KCa4Si8O20(OH,F)
hydroxycancrinite	Na8Al6Si6O24(OH)2
hydroxylapatite	Ca5(PO4)3(OH)
hydroxylbastnaesite-(ce)	(Ce,La)(CO3)(OH,F)
hydroxylbastnaesite-(la)	(La,Ce)(CO3)(OH,F)
hydroxylbastnaesite-(nd)	(Nd,La)(CO3)(OH,F)
hydroxylclinohumite	Mg9(SiO4)4(OH,F)2
hydroxylellestadite	Ca10(SiO4)3(SO4)3(OH,Cl,F)2
hydrozincite	Zn5(CO3)2(OH)6
hypercinnabar	HgS
hyttsjoite	Pb18Ba2Ca5Mn2Fe2Si30O90Cl
ianthinite	(UO2).5(UO3)
ice	H2O
idrialite	C22H14
iimoriite-(y)	Y2(SiO4)(CO3)
ikaite	CaCO3
ikunolite	Bi4(S,Se)3
ilesite	(Mn,Zn,Fe)SO4
ilimaussite-(ce)	Ba2Na4CeFeNb2Si8O28
ilinskite	(Na,K)Cu5(SeO3)2O2Cl3
illite	K0,65Al2[]Al0,65Si3,35O10(OH)2
ilmajokite	(Na,Ce,Ba)2TiSi3O5(OH)10.nH2O
ilmenite	FeTiO3
ilmenorutile	(Ti,Nb,Fe)3O6
iltisite	HgSAg(Cl,Br)
ilvaite	CaFe2FeSi2O7O(OH)
imandrite	Na6Ca1,5FeSi6O18
imhofite	Tl6CuAs16S40
imiterite	Ag2HgS2
inaglyite	PbCu3(Ir,Pt)8S16
incaite	(Pb,Ag)4Sn4FeSb2S15
inderborite	CaMg[B3O3(OH)5]2
inderite	MgB3O3(OH)5
indialite	Mg2Al4Si5O18
indigirite	Mg2Al2(CO3)4(OH)2
indite	FeIn2S4
indium	In
inesite	Ca2Mn7Si10O28(OH)2
ingersonite	Ca3MnSb4O14
ingodite	Bi(S,Te)
innelite	(Ba,K)4(Na,Ca)3Ti3(Si2O7)(SO4)O4
insizwaite	Pt(Bi,Sb)2
intersilite	(Na,K)Na5Mn(Ti,Nb)[Si10O24(OH)4]
inyoite	Ca2B6O6(OH)10
iodargyrite	AgI
iowaite	Mg6Fe2(OH)16Cl2
iquiqueite	K3Na4Mg(CrO4)B24O39(OH)
iranite	Pb10Cu(CrO4)6(SiO4)2(F,OH)2
iraqite-(la)	K(La,Ce,Th)2(Ca,Na)4(Si,Al)16O40
irarsite	(Ir,Ru,Rh,Pt)AsS
irhtemite	Ca4MgH2(AsO4)4
iridarsenite	(Ir,Ru)As2
iridium	(Ir,Os,Ru)
iriginite	UO2Mo2O7
iron	Fe
irtyshite	Na2(Ta,Nb)4O11
ishikawaite	(U,Y,Fe,Fe)(Nb,Ti)O4
isocubanite	CuFe2S3
isoferroplatinum	(Pt,Pd)3(Fe,Cu)
isokite	CaMg(PO4)F
isolueshite	(Na,La,Ca)(Nb,Ti)O3
isomertieite	Pd11Sb2As2
isovite	(Cr,Fe)23C6
itoigawaite	SrAl2Si2O7(OH)2.H2O
itoite	Pb3Ge(SO4)2O2(OH)2
iwakiite	Mn(Fe,Mn)2O4
ixiolite	(Ta,Nb,Sn,Fe,Mn)4O8
izoklakeite	Pb27(Cu,Fe)2(Sb,Bi)19S57
jachymovite	(UO2)8(SO4)(OH)14
jacobsite	(Mn,Fe,Mg)(Fe,Mn)2O4
jadeite	Na(Al,Fe)Si2O6
jaffeite	Ca4(Si3O7)(OH)6
jagoite	Pb3FeSi4O12(Cl,OH)
jagowerite	BaAl2(PO4)2(OH)2
jahnsite-(camnfe)	CaMnFe2Fe2(PO4)4(OH)2
jahnsite-(camnmg)	CaMn(Mg,Fe)2Fe2(PO4)4(OH)2
jahnsite-(camnmn)	CaMnMn2Fe2(PO4)4(OH)2
jalpaite	Ag3CuS2
jamesite	Pb2ZnFe2(Fe2,8Zn1,2)(AsO4)4(OH)8[(OH)1,2O0,8]
jamesonite	Pb4FeSb6S14
janhaugite	Na6Mn6Ti4(Si2O7)4[O2(OH,F,O)6]
jankovicite	Tl5Sb9(As,Sb)4S22
jarlite	Na(Sr,Na)7MgAl6F32(OH,H2O)2
jarosewichite	Mn3Mn(AsO4)(OH)6
jarosite	K2Fe6(SO4)4(OH)12
jasmundite	Ca11(SiO4)4O2S
jeanbandyite	(Fe,[])(Sn,[])(OH)6
jedwabite	Fe7(Ta,Nb)3
jeffreyite	(Ca,Na)2(Be,Al)Si2(O,OH)7
jennite	Ca9H2Si6O18(OH)8
jensenite	Cu3TeO6
jentschite	TlPbAs2SbS6
jeppeite	(K,Ba)2(Ti,Fe)6O13
jeremejevite	Al6B5O15(F,OH)3
jerrygibbsite	Mn9(SiO4)4(OH)2
jervisite	(Na,Ca,Fe)(Sc,Mg,Fe)Si2O6
jianshuiite	(Mg,Mn)Mn3O7
jimboite	Mn3B2O6
jimthompsonite	(Mg,Fe)5Si6O16(OH)2
jinshajiangite	(Na,Ca)(Ba,K)(Fe,Mn)4(Ti,Fe)2(Si2O7)2O2(F,O,OH)2-3
jixianite	Pb(W,Fe)2(O,OH)7
joaquinite-(ce)	Ba2NaCe2Fe(Ti,Nb)2Si8O26(OH,F).H2O
joesmithite	PbCa2(Mg,Fe,Fe)5Si6Be2O22(OH)2
johachidolite	CaAlB3O7
johannite	Cu(UO2)2(SO4)2(OH)2
johannsenite	CaMnSi2O6
johillerite	Na(Mg,Zn)3Cu(AsO4)3
johnbaumite	Ca5(AsO4)3(OH)
johninnesite	Na2Mn9(Mg,Mn)7(OH)8(AsO4)2(Si6O17)2
johnsomervilleite	Na2Ca(Mg,Fe,Mn)7(PO4)6
johntomaite	Ba(Fe,Ca,Mn)2Fe32(PO4)3(OH)3
johnwalkite	K(Mn,Fe,Fe)2(Nb,Ta)(PO4)2O2(H2O,OH)2
jokokuite	MnSO4
joliotite	(UO2)(CO3)
jolliffeite	(Ni,Co)AsSe
jonesite	Ba4(K,Na)2Ti4Al2Si10O36
jordanite	Pb14(As,Sb)6S23
jordisite	MoS2
jorgensenite	Na2(Sr,Ba)14Na2Al12F64(OH,F)4
joseite	Bi4TeS2
joseite-b	Bi4Te2S
jouravskite	Ca6Mn2(SO4,CO3)4(OH)12
juabite	CaCu10(TeO3)4(AsO4)4(OH)2
juanitaite	(Cu,Ca,Fe)10Bi(AsO4)4(OH)11.H2O
julgoldite-(fe%2b%2b)	Ca2Fe(Fe,Al)2(SiO4)(Si2O7)(OH)2.H2O
julienite	Na2Co(SCN)4
jungite	Ca2Zn4Fe8(PO4)9(OH)9
junitoite	CaZn2Si2O7.H2O
junoite	Pb3Cu2Bi8(S,Se)16
juonniite	CaMgSc(PO4)2(OH)
jurbanite	Al(SO4)(OH)
kaatialaite	FeAs3O9.6-8H2O
kadyrelite	Hg4(Br,Cl)2O
kaersutite	NaCa2(Mg4Ti)Si6Al2O23(OH)
kahlerite	Fe(UO2)2(AsO4)2.10-12H2O
kainite	MgSO4.KCl
kainosite-(y)	Ca2(Y,Ce)2Si4O12(CO3).H2O
kalborsite	K6[Al4Si6O20]B(OH)4Cl
kaliborite	KHMg2B12O16(OH)10
kalicinite	KHCO3
kalifersite	(K,Na)5Fe7(Si20O50)(OH)6
kalininite	ZnCr2S4
kalinite	KAl(SO4)2
kaliophilite	KAlSiO4
kalipyrochlore	(K,Sr)2-xNb2O6(O,OH).nH2O
kalistrontite	K2Sr(SO4)2
kalsilite	KAlSiO4
kaluginite	(Mn,Ca)MgFe(PO4)2(OH)
kamacite	(Fe,Ni)
kamaishilite	Ca2Al2SiO6(OH)2
kambaldaite	NaNi4(CO3)3(OH)3
kamchatkite	KCu3OCl(SO4)2
kamiokite	Fe2Mo3O8
kamitugaite	PbAl(UO2)5[(P,As)O4]2(OH)9.9
kamotoite-(y)	(Y,Nd,Gd)2U4(CO3)3O12.14,5H2O
kampfite	Ba6[(Si,Al)O2]8(CO3)2Cl2.(Cl,H2O)2
kamphaugite-(y)	Ca(Y,REE)(CO3)2(OH).H2O
kanemite	NaSi2O5
kankite	FeAsO4.3
kanoite	(Mn,Mg)2Si2O6
kanonaite	(Mn,Al)AlSiO5
kanonerovite	Na3MnP3O10
kaolinite	Al2Si2O5(OH)4
kapitsaite-(y)	(Ba,K,Pb)4(Y,Ca,Na)2Si8(B,Si)4O28F
karasugite	SrCaAl(F,OH)7
karelianite	V2O3
karibibite	Fe2As4(O,OH)9
karlite	(Mg,Al)6(BO3)3(OH,Cl)4
karpatite	C24H12
karupmollerite-ca	(Na,Ca,K)4Ca2Nb8(Si4O12)4(O,OH)8
kashinite	(Ir,Rh)2S3
kasolite	Pb(UO2)SiO4.H2O
kassite	CaTi2O4(OH)2
kastningite	(Mn,Fe,Mg)Al2(PO4)2(OH)2
katophorite	Na(CaNa)Fe4(Al,Fe)Si7AlO22(OH)2
katoptrite	(Mn,Mg)13(Al,Fe)4Sb2Si2O28
kawazulite	Bi2(Te,Se,S)3
kazakhstanite	Fe5V3V12O39(OH)9
kazakovite	Na6(Mn,H2)TiSi6O18
keckite	Ca(Mn,Zn)2Fe3(PO4)4(OH)3
kegelite	Pb8Al4Si8(SO4)2(CO3)4(OH)8O20
keilite	(Fe,Mg)S
keithconnite	Pd20Te7
keiviite-(y)	(Y,Yb)2Si2O7
keiviite-(yb)	(Yb,Y)2Si2O7
keldyshite	Na2-xHxZrSi2O7.nH2O
kellyite	(Mn,Mg,Al)3(Si,Al)2O5(OH)4
kelyanite	Hg36Sb3(Cl,Br)9O28
kemmlitzite	(Sr,Ce)Al3(AsO4)(SO4)(OH)6
kempite	Mn2Cl(OH)3
kenhsuite	gamma-Hg3S2Cl2
kentbrooksite	(Na,REE)15(Ca,REE)6(Mn,Fe)3Zr3Nb(Si25O73)(O,OH,H2O)3(F,Cl)2
kentrolite	Pb2Mn2Si2O9
kermesite	Sb2S2O
kernite	Na2B4O6(OH)2
kesterite	Cu2(Zn,Fe)SnS4
kettnerite	CaBi(CO3)OF
keyite	Cu3(Zn,Cu)4Cd2(AsO4)6(H2O)2
keystoneite	Mg0,5[NiFe(TeO3)3].4,5H2O
khademite	Al(SO4)F
khaidarkanite	Cu4Al3(OH)14F3
khamrabaevite	(Ti,V,Fe)C
khanneshite	(NaCa)3(Ba,Sr,Ce,Ca)3(CO3)5
kharaelakhite	(Pt,Cu,Pb,Fe,Ni)9S8
khatyrkite	(Cu,Zn)Al2
khibinskite	K2ZrSi2O7
khinite	PbCu3TeO4(OH)6
khmaralite	Mg5,5Al14Fe2Si5Be1,5O40
khomyakovite	Na12Sr3Ca6Fe3Zr3W(Si25O73)(O,OH,H2O)3(OH,Cl)2
khristovite-(ce)	(Ca,REE)REE(Mg,Fe)AlMnSi3O11(OH)(F,O)
kiddcreekite	Cu6SnWS8
kidwellite	NaFe9(PO4)6(OH)10
kieftite	CoSb3
